year,state_fips,low,high,states,average_debt
2007,50,1.72,1.84,Vermont,1.78
2007,54,1.4,1.5,West Virginia,1.45
2007,55,1.5,1.6,Wisconsin,1.55
2007,56,1.4,1.5,Wyoming,1.45
2008,01,1.6,1.72,Alabama,1.6600000000000001
2008,02,1.72,1.84,Alaska,1.78
2008,05,1.5,1.6,Arkansas,1.55
2008,09,1.6,1.72,Connecticut,1.6600000000000001
2008,10,1.72,1.84,Delaware,1.78
2008,11,0.4,1.11,None,0.7550000000000001
2008,17,1.72,1.84,Illinois,1.78
2008,18,1.6,1.72,Indiana,1.6600000000000001
2008,19,1.24,1.32,Iowa,1.28
2008,20,1.32,1.4,Kansas,1.3599999999999999
2008,21,1.4,1.5,Kentucky,1.45
2008,22,1.32,1.4,Louisiana,1.3599999999999999
2008,23,1.84,2.06,Maine,1.9500000000000002
2008,25,1.6,1.72,Massachusetts,1.6600000000000001
2008,26,1.72,1.84,Michigan,1.78
2008,27,1.72,1.84,Minnesota,1.78
2008,28,1.5,1.6,Mississippi,1.55
2008,29,1.5,1.6,Missouri,1.55
2008,30,1.84,2.06,Montana,1.9500000000000002
2008,31,1.32,1.4,Nebraska,1.3599999999999999
2008,34,1.84,2.06,New Jersey,1.9500000000000002
2008,35,1.84,2.06,New Mexico,1.9500000000000002
2008,36,1.11,1.24,New York,1.175
2008,37,1.84,2.06,North Carolina,1.9500000000000002
2008,38,0.4,1.11,North Dakota,0.7550000000000001
2008,39,1.5,1.6,Ohio,1.55
2008,40,1.32,1.4,Oklahoma,1.3599999999999999
2008,42,1.4,1.5,Pennsylvania,1.45
2008,44,1.84,2.06,Rhode Island,1.9500000000000002
2008,46,1.5,1.6,South Dakota,1.55
2008,47,1.6,1.72,Tennessee,1.6600000000000001
2008,48,1.24,1.32,Texas,1.28
2008,50,1.6,1.72,Vermont,1.6600000000000001
2008,54,1.32,1.4,West Virginia,1.3599999999999999
2008,55,1.4,1.5,Wisconsin,1.45
2008,56,1.32,1.4,Wyoming,1.3599999999999999
2008,01,1.6,1.72,Alabama,1.6600000000000001
2008,02,1.72,1.84,Alaska,1.78
2008,05,1.4,1.5,Arkansas,1.45
2008,09,1.72,1.84,Connecticut,1.78
2008,10,1.72,1.84,Delaware,1.78
2008,11,0.4,1.11,None,0.7550000000000001
2008,17,1.72,1.84,Illinois,1.78
2008,18,1.5,1.6,Indiana,1.55
2008,19,1.24,1.32,Iowa,1.28
2008,20,1.32,1.4,Kansas,1.3599999999999999
2008,21,1.4,1.5,Kentucky,1.45
2008,22,1.32,1.4,Louisiana,1.3599999999999999
2008,23,1.84,2.06,Maine,1.9500000000000002
2008,25,1.6,1.72,Massachusetts,1.6600000000000001
2008,26,1.72,1.84,Michigan,1.78
2008,27,1.72,1.84,Minnesota,1.78
2008,28,1.5,1.6,Mississippi,1.55
2008,29,1.5,1.6,Missouri,1.55
2008,30,1.84,2.06,Montana,1.9500000000000002
2008,31,1.24,1.32,Nebraska,1.28
2008,34,1.84,2.06,New Jersey,1.9500000000000002
2008,35,1.84,2.06,New Mexico,1.9500000000000002
2008,36,1.32,1.4,New York,1.3599999999999999
2008,37,1.84,2.06,North Carolina,1.9500000000000002
2008,38,0.4,1.11,North Dakota,0.7550000000000001
2008,39,1.5,1.6,Ohio,1.55
2008,40,1.32,1.4,Oklahoma,1.3599999999999999
2008,42,1.4,1.5,Pennsylvania,1.45
2008,46,1.5,1.6,South Dakota,1.55
2008,47,1.6,1.72,Tennessee,1.6600000000000001
2008,48,1.24,1.32,Texas,1.28
2008,50,1.6,1.72,Vermont,1.6600000000000001
2008,54,1.32,1.4,West Virginia,1.3599999999999999
2008,55,1.4,1.5,Wisconsin,1.45
2008,56,1.32,1.4,Wyoming,1.3599999999999999
2008,01,1.6,1.72,Alabama,1.6600000000000001
2008,02,1.72,1.84,Alaska,1.78
2008,05,1.4,1.5,Arkansas,1.45
2008,09,1.72,1.84,Connecticut,1.78
2008,10,1.72,1.84,Delaware,1.78
2008,11,0.4,1.11,None,0.7550000000000001
2008,17,1.72,1.84,Illinois,1.78
2008,18,1.6,1.72,Indiana,1.6600000000000001
2008,19,1.32,1.4,Iowa,1.3599999999999999
2008,20,1.32,1.4,Kansas,1.3599999999999999
2008,21,1.5,1.6,Kentucky,1.55
2008,22,1.32,1.4,Louisiana,1.3599999999999999
2008,23,1.84,2.06,Maine,1.9500000000000002
2008,25,1.6,1.72,Massachusetts,1.6600000000000001
2008,26,1.72,1.84,Michigan,1.78
2008,27,1.72,1.84,Minnesota,1.78
2008,28,1.6,1.72,Mississippi,1.6600000000000001
2008,29,1.6,1.72,Missouri,1.6600000000000001
2008,31,1.32,1.4,Nebraska,1.3599999999999999
2008,34,1.84,2.06,New Jersey,1.9500000000000002
2008,35,1.84,2.06,New Mexico,1.9500000000000002
2008,36,1.32,1.4,New York,1.3599999999999999
2008,37,1.84,2.06,North Carolina,1.9500000000000002
2008,38,0.4,1.11,North Dakota,0.7550000000000001
2008,39,1.5,1.6,Ohio,1.55
2008,40,1.32,1.4,Oklahoma,1.3599999999999999
2008,42,1.5,1.6,Pennsylvania,1.55
2008,46,1.5,1.6,South Dakota,1.55
2008,47,1.6,1.72,Tennessee,1.6600000000000001
2008,48,1.32,1.4,Texas,1.3599999999999999
2008,50,1.72,1.84,Vermont,1.78
2008,54,1.32,1.4,West Virginia,1.3599999999999999
2008,55,1.4,1.5,Wisconsin,1.45
2008,56,1.4,1.5,Wyoming,1.45
2008,01,1.72,1.84,Alabama,1.78
2008,02,1.72,1.84,Alaska,1.78
2008,05,1.5,1.6,Arkansas,1.55
2008,09,1.72,1.84,Connecticut,1.78
2008,10,1.84,2.06,Delaware,1.9500000000000002
2008,11,0.4,1.11,None,0.7550000000000001
2008,17,1.72,1.84,Illinois,1.78
2008,18,1.6,1.72,Indiana,1.6600000000000001
2008,19,1.32,1.4,Iowa,1.3599999999999999
2008,20,1.32,1.4,Kansas,1.3599999999999999
2008,21,1.5,1.6,Kentucky,1.55
2008,22,1.32,1.4,Louisiana,1.3599999999999999
2008,23,1.84,2.06,Maine,1.9500000000000002
2008,25,1.6,1.72,Massachusetts,1.6600000000000001
2008,26,1.84,2.06,Michigan,1.9500000000000002
2008,27,1.72,1.84,Minnesota,1.78
2008,28,1.6,1.72,Mississippi,1.6600000000000001
2008,29,1.5,1.6,Missouri,1.55
2008,31,1.32,1.4,Nebraska,1.3599999999999999
2008,34,1.84,2.06,New Jersey,1.9500000000000002
2008,35,1.84,2.06,New Mexico,1.9500000000000002
2008,36,1.32,1.4,New York,1.3599999999999999
2008,37,1.84,2.06,North Carolina,1.9500000000000002
2008,38,0.4,1.11,North Dakota,0.7550000000000001
2008,39,1.6,1.72,Ohio,1.6600000000000001
2008,40,1.32,1.4,Oklahoma,1.3599999999999999
2008,42,1.5,1.6,Pennsylvania,1.55
2008,46,1.6,1.72,South Dakota,1.6600000000000001
2008,47,1.6,1.72,Tennessee,1.6600000000000001
2008,48,1.32,1.4,Texas,1.3599999999999999
2008,50,1.72,1.84,Vermont,1.78
2008,54,1.32,1.4,West Virginia,1.3599999999999999
2008,55,1.5,1.6,Wisconsin,1.55
2008,56,1.4,1.5,Wyoming,1.45
2009,01,1.72,1.84,Alabama,1.78
2009,02,1.72,1.84,Alaska,1.78
2009,05,1.4,1.5,Arkansas,1.45
2009,09,1.72,1.84,Connecticut,1.78
2009,10,1.84,2.06,Delaware,1.9500000000000002
2009,11,0.4,1.11,None,0.7550000000000001
2009,17,1.84,2.06,Illinois,1.9500000000000002
2009,18,1.6,1.72,Indiana,1.6600000000000001
2009,19,1.32,1.4,Iowa,1.3599999999999999
2009,20,1.32,1.4,Kansas,1.3599999999999999
2009,21,1.5,1.6,Kentucky,1.55
2009,22,1.32,1.4,Louisiana,1.3599999999999999
2009,23,1.84,2.06,Maine,1.9500000000000002
2009,25,1.72,1.84,Massachusetts,1.78
2009,26,1.84,2.06,Michigan,1.9500000000000002
2009,27,1.84,2.06,Minnesota,1.9500000000000002
2009,28,1.6,1.72,Mississippi,1.6600000000000001
2009,29,1.6,1.72,Missouri,1.6600000000000001
2009,31,1.32,1.4,Nebraska,1.3599999999999999
2009,35,1.84,2.06,New Mexico,1.9500000000000002
2009,36,1.4,1.5,New York,1.45
2009,38,0.4,1.11,North Dakota,0.7550000000000001
2009,39,1.6,1.72,Ohio,1.6600000000000001
2009,40,1.4,1.5,Oklahoma,1.45
2009,42,1.5,1.6,Pennsylvania,1.55
2009,46,1.6,1.72,South Dakota,1.6600000000000001
2009,47,1.72,1.84,Tennessee,1.78
2009,48,1.32,1.4,Texas,1.3599999999999999
2009,50,1.6,1.72,Vermont,1.6600000000000001
2009,54,1.32,1.4,West Virginia,1.3599999999999999
2009,55,1.5,1.6,Wisconsin,1.55
2009,56,1.5,1.6,Wyoming,1.55
2009,01,1.6,1.72,Alabama,1.6600000000000001
2009,02,1.72,1.84,Alaska,1.78
2009,05,1.4,1.5,Arkansas,1.45
2009,09,1.72,1.84,Connecticut,1.78
2009,10,1.84,2.06,Delaware,1.9500000000000002
2009,11,0.4,1.11,None,0.7550000000000001
2009,17,1.72,1.84,Illinois,1.78
2009,18,1.6,1.72,Indiana,1.6600000000000001
2009,19,1.32,1.4,Iowa,1.3599999999999999
2009,20,1.32,1.4,Kansas,1.3599999999999999
2009,21,1.5,1.6,Kentucky,1.55
2009,22,1.32,1.4,Louisiana,1.3599999999999999
2009,23,1.84,2.06,Maine,1.9500000000000002
2009,25,1.6,1.72,Massachusetts,1.6600000000000001
2009,26,1.84,2.06,Michigan,1.9500000000000002
2009,27,1.72,1.84,Minnesota,1.78
2009,28,1.6,1.72,Mississippi,1.6600000000000001
2009,29,1.6,1.72,Missouri,1.6600000000000001
2009,31,1.32,1.4,Nebraska,1.3599999999999999
2009,34,1.84,2.06,New Jersey,1.9500000000000002
2009,35,1.84,2.06,New Mexico,1.9500000000000002
2009,36,1.32,1.4,New York,1.3599999999999999
2009,37,1.84,2.06,North Carolina,1.9500000000000002
2009,38,0.4,1.11,North Dakota,0.7550000000000001
2009,39,1.6,1.72,Ohio,1.6600000000000001
2009,40,1.4,1.5,Oklahoma,1.45
2009,42,1.5,1.6,Pennsylvania,1.55
2009,46,1.5,1.6,South Dakota,1.55
2009,47,1.6,1.72,Tennessee,1.6600000000000001
2009,48,1.32,1.4,Texas,1.3599999999999999
2009,50,1.72,1.84,Vermont,1.78
2009,54,1.32,1.4,West Virginia,1.3599999999999999
2009,55,1.5,1.6,Wisconsin,1.55
2009,56,1.5,1.6,Wyoming,1.55
2009,01,1.6,1.72,Alabama,1.6600000000000001
2009,02,1.72,1.84,Alaska,1.78
2009,05,1.4,1.5,Arkansas,1.45
2009,09,1.84,2.06,Connecticut,1.9500000000000002
2009,10,1.72,1.84,Delaware,1.78
2009,11,0.4,1.11,None,0.7550000000000001
2009,17,1.72,1.84,Illinois,1.78
2009,18,1.6,1.72,Indiana,1.6600000000000001
2009,19,1.4,1.5,Iowa,1.45
2009,20,1.32,1.4,Kansas,1.3599999999999999
2009,21,1.5,1.6,Kentucky,1.55
2009,22,1.4,1.5,Louisiana,1.45
2009,23,1.84,2.06,Maine,1.9500000000000002
2009,25,1.6,1.72,Massachusetts,1.6600000000000001
2009,26,1.84,2.06,Michigan,1.9500000000000002
2009,27,1.84,2.06,Minnesota,1.9500000000000002
2009,28,1.6,1.72,Mississippi,1.6600000000000001
2009,29,1.6,1.72,Missouri,1.6600000000000001
2009,31,1.32,1.4,Nebraska,1.3599999999999999
2009,35,1.84,2.06,New Mexico,1.9500000000000002
2009,36,1.4,1.5,New York,1.45
2009,37,1.84,2.06,North Carolina,1.9500000000000002
2009,38,0.4,1.11,North Dakota,0.7550000000000001
2009,39,1.6,1.72,Ohio,1.6600000000000001
2009,40,1.4,1.5,Oklahoma,1.45
2009,42,1.5,1.6,Pennsylvania,1.55
2009,46,1.5,1.6,South Dakota,1.55
2009,47,1.72,1.84,Tennessee,1.78
2009,48,1.32,1.4,Texas,1.3599999999999999
2009,50,1.6,1.72,Vermont,1.6600000000000001
2009,54,1.32,1.4,West Virginia,1.3599999999999999
2009,55,1.5,1.6,Wisconsin,1.55
2009,56,1.5,1.6,Wyoming,1.55
2009,01,1.6,1.72,Alabama,1.6600000000000001
2009,02,1.6,1.72,Alaska,1.6600000000000001
2009,05,1.4,1.5,Arkansas,1.45
2009,09,1.72,1.84,Connecticut,1.78
2009,10,1.84,2.06,Delaware,1.9500000000000002
2009,11,0.4,1.11,None,0.7550000000000001
2009,17,1.72,1.84,Illinois,1.78
2009,18,1.6,1.72,Indiana,1.6600000000000001
2009,19,1.32,1.4,Iowa,1.3599999999999999
2009,20,1.32,1.4,Kansas,1.3599999999999999
2009,21,1.4,1.5,Kentucky,1.45
2009,22,1.32,1.4,Louisiana,1.3599999999999999
2009,23,1.84,2.06,Maine,1.9500000000000002
2009,25,1.6,1.72,Massachusetts,1.6600000000000001
2009,26,1.84,2.06,Michigan,1.9500000000000002
2009,27,1.72,1.84,Minnesota,1.78
2009,28,1.6,1.72,Mississippi,1.6600000000000001
2009,29,1.6,1.72,Missouri,1.6600000000000001
2009,31,1.32,1.4,Nebraska,1.3599999999999999
2009,34,1.84,2.06,New Jersey,1.9500000000000002
2009,35,1.84,2.06,New Mexico,1.9500000000000002
2009,36,1.32,1.4,New York,1.3599999999999999
2009,37,1.84,2.06,North Carolina,1.9500000000000002
2009,38,0.4,1.11,North Dakota,0.7550000000000001
2009,39,1.5,1.6,Ohio,1.55
2009,40,1.4,1.5,Oklahoma,1.45
2009,42,1.4,1.5,Pennsylvania,1.45
2009,44,1.84,2.06,Rhode Island,1.9500000000000002
2009,46,1.6,1.72,South Dakota,1.6600000000000001
2009,47,1.6,1.72,Tennessee,1.6600000000000001
2009,48,1.32,1.4,Texas,1.3599999999999999
2009,50,1.6,1.72,Vermont,1.6600000000000001
2009,54,1.32,1.4,West Virginia,1.3599999999999999
2009,55,1.5,1.6,Wisconsin,1.55
2009,56,1.6,1.72,Wyoming,1.6600000000000001
2010,01,1.72,1.84,Alabama,1.78
2010,02,1.72,1.84,Alaska,1.78
2010,05,1.5,1.6,Arkansas,1.55
2010,09,1.72,1.84,Connecticut,1.78
2010,10,1.84,2.06,Delaware,1.9500000000000002
2010,11,0.4,1.11,None,0.7550000000000001
2010,17,1.84,2.06,Illinois,1.9500000000000002
2010,18,1.6,1.72,Indiana,1.6600000000000001
2010,19,1.4,1.5,Iowa,1.45
2010,20,1.4,1.5,Kansas,1.45
2010,21,1.5,1.6,Kentucky,1.55
2010,22,1.4,1.5,Louisiana,1.45
2010,23,1.84,2.06,Maine,1.9500000000000002
2010,25,1.72,1.84,Massachusetts,1.78
2010,26,1.84,2.06,Michigan,1.9500000000000002
2010,27,1.84,2.06,Minnesota,1.9500000000000002
2010,28,1.6,1.72,Mississippi,1.6600000000000001
2010,29,1.6,1.72,Missouri,1.6600000000000001
2010,31,1.4,1.5,Nebraska,1.45
2010,35,1.84,2.06,New Mexico,1.9500000000000002
2010,36,1.32,1.4,New York,1.3599999999999999
2010,38,0.4,1.11,North Dakota,0.7550000000000001
2010,39,1.6,1.72,Ohio,1.6600000000000001
2010,40,1.4,1.5,Oklahoma,1.45
2010,42,1.5,1.6,Pennsylvania,1.55
2010,46,1.5,1.6,South Dakota,1.55
2010,47,1.72,1.84,Tennessee,1.78
2010,48,1.32,1.4,Texas,1.3599999999999999
2010,50,1.72,1.84,Vermont,1.78
2010,54,1.32,1.4,West Virginia,1.3599999999999999
2010,55,1.5,1.6,Wisconsin,1.55
2010,56,1.5,1.6,Wyoming,1.55
2010,01,1.6,1.72,Alabama,1.6600000000000001
2010,02,1.6,1.72,Alaska,1.6600000000000001
2010,05,1.4,1.5,Arkansas,1.45
2010,09,1.6,1.72,Connecticut,1.6600000000000001
2010,10,1.72,1.84,Delaware,1.78
2010,11,0.4,1.11,None,0.7550000000000001
2010,13,1.84,2.06,Georgia,1.9500000000000002
2010,17,1.6,1.72,Illinois,1.6600000000000001
2010,18,1.5,1.6,Indiana,1.55
2010,19,1.32,1.4,Iowa,1.3599999999999999
2010,20,1.32,1.4,Kansas,1.3599999999999999
2010,21,1.4,1.5,Kentucky,1.45
2010,22,1.32,1.4,Louisiana,1.3599999999999999
2010,23,1.84,2.06,Maine,1.9500000000000002
2010,25,1.5,1.6,Massachusetts,1.55
2010,26,1.72,1.84,Michigan,1.78
2010,27,1.72,1.84,Minnesota,1.78
2010,28,1.5,1.6,Mississippi,1.55
2010,29,1.5,1.6,Missouri,1.55
2010,30,1.84,2.06,Montana,1.9500000000000002
2010,31,1.24,1.32,Nebraska,1.28
2010,33,1.84,2.06,New Hampshire,1.9500000000000002
2010,34,1.84,2.06,New Jersey,1.9500000000000002
2010,35,1.72,1.84,New Mexico,1.78
2010,36,1.24,1.32,New York,1.28
2010,37,1.84,2.06,North Carolina,1.9500000000000002
2010,38,0.4,1.11,North Dakota,0.7550000000000001
2010,39,1.5,1.6,Ohio,1.55
2010,40,1.32,1.4,Oklahoma,1.3599999999999999
2010,42,1.4,1.5,Pennsylvania,1.45
2010,44,1.84,2.06,Rhode Island,1.9500000000000002
2010,46,1.5,1.6,South Dakota,1.55
2010,47,1.6,1.72,Tennessee,1.6600000000000001
2010,48,1.24,1.32,Texas,1.28
2010,50,1.6,1.72,Vermont,1.6600000000000001
2010,54,1.24,1.32,West Virginia,1.28
2010,55,1.4,1.5,Wisconsin,1.45
2010,56,1.5,1.6,Wyoming,1.55
2010,01,1.6,1.72,Alabama,1.6600000000000001
2010,02,1.6,1.72,Alaska,1.6600000000000001
2010,05,1.32,1.4,Arkansas,1.3599999999999999
2010,09,1.72,1.84,Connecticut,1.78
2010,10,1.72,1.84,Delaware,1.78
2010,11,0.4,1.11,None,0.7550000000000001
2010,13,1.84,2.06,Georgia,1.9500000000000002
2010,17,1.6,1.72,Illinois,1.6600000000000001
2010,18,1.5,1.6,Indiana,1.55
2010,19,1.32,1.4,Iowa,1.3599999999999999
2010,20,1.32,1.4,Kansas,1.3599999999999999
2010,21,1.4,1.5,Kentucky,1.45
2010,22,1.32,1.4,Louisiana,1.3599999999999999
2010,23,1.84,2.06,Maine,1.9500000000000002
2010,25,1.5,1.6,Massachusetts,1.55
2010,26,1.6,1.72,Michigan,1.6600000000000001
2010,27,1.72,1.84,Minnesota,1.78
2010,28,1.5,1.6,Mississippi,1.55
2010,29,1.5,1.6,Missouri,1.55
2010,30,1.84,2.06,Montana,1.9500000000000002
2010,31,1.24,1.32,Nebraska,1.28
2010,33,1.84,2.06,New Hampshire,1.9500000000000002
2010,34,1.84,2.06,New Jersey,1.9500000000000002
2010,35,1.72,1.84,New Mexico,1.78
2010,36,1.24,1.32,New York,1.28
2010,37,1.84,2.06,North Carolina,1.9500000000000002
2010,38,0.4,1.11,North Dakota,0.7550000000000001
2010,39,1.5,1.6,Ohio,1.55
2010,40,1.32,1.4,Oklahoma,1.3599999999999999
2010,42,1.4,1.5,Pennsylvania,1.45
2010,44,1.84,2.06,Rhode Island,1.9500000000000002
2010,46,1.5,1.6,South Dakota,1.55
2010,47,1.6,1.72,Tennessee,1.6600000000000001
2010,48,1.24,1.32,Texas,1.28
2010,50,1.6,1.72,Vermont,1.6600000000000001
2010,54,1.24,1.32,West Virginia,1.28
2010,55,1.4,1.5,Wisconsin,1.45
2010,56,1.5,1.6,Wyoming,1.55
2010,01,1.6,1.72,Alabama,1.6600000000000001
2010,02,1.6,1.72,Alaska,1.6600000000000001
2010,05,1.32,1.4,Arkansas,1.3599999999999999
2010,09,1.72,1.84,Connecticut,1.78
2010,10,1.72,1.84,Delaware,1.78
2010,11,0.4,1.11,None,0.7550000000000001
2010,13,1.84,2.06,Georgia,1.9500000000000002
2010,17,1.6,1.72,Illinois,1.6600000000000001
2010,18,1.4,1.5,Indiana,1.45
2010,19,1.32,1.4,Iowa,1.3599999999999999
2010,20,1.24,1.32,Kansas,1.28
2010,21,1.4,1.5,Kentucky,1.45
2010,22,1.32,1.4,Louisiana,1.3599999999999999
2010,23,1.84,2.06,Maine,1.9500000000000002
2010,25,1.5,1.6,Massachusetts,1.55
2010,26,1.6,1.72,Michigan,1.6600000000000001
2010,27,1.6,1.72,Minnesota,1.6600000000000001
2010,28,1.5,1.6,Mississippi,1.55
2010,29,1.4,1.5,Missouri,1.45
2010,30,1.84,2.06,Montana,1.9500000000000002
2010,31,1.11,1.24,Nebraska,1.175
2010,33,1.84,2.06,New Hampshire,1.9500000000000002
2010,34,1.84,2.06,New Jersey,1.9500000000000002
2010,35,1.72,1.84,New Mexico,1.78
2010,36,1.24,1.32,New York,1.28
2010,37,1.84,2.06,North Carolina,1.9500000000000002
2010,38,0.4,1.11,North Dakota,0.7550000000000001
2010,39,1.4,1.5,Ohio,1.45
2010,40,1.32,1.4,Oklahoma,1.3599999999999999
2010,42,1.4,1.5,Pennsylvania,1.45
2010,44,1.84,2.06,Rhode Island,1.9500000000000002
2010,46,1.4,1.5,South Dakota,1.45
2010,47,1.5,1.6,Tennessee,1.55
2010,48,1.11,1.24,Texas,1.175
2010,49,1.84,2.06,Utah,1.9500000000000002
2010,50,1.6,1.72,Vermont,1.6600000000000001
2010,54,1.24,1.32,West Virginia,1.28
2010,55,1.32,1.4,Wisconsin,1.3599999999999999
2010,56,1.4,1.5,Wyoming,1.45
2011,01,1.6,1.72,Alabama,1.6600000000000001
2011,02,1.6,1.72,Alaska,1.6600000000000001
2011,05,1.4,1.5,Arkansas,1.45
2011,09,1.6,1.72,Connecticut,1.6600000000000001
2011,10,1.72,1.84,Delaware,1.78
2011,11,0.4,1.11,None,0.7550000000000001
2011,13,1.84,2.06,Georgia,1.9500000000000002
2011,17,1.6,1.72,Illinois,1.6600000000000001
2011,18,1.5,1.6,Indiana,1.55
2011,19,1.32,1.4,Iowa,1.3599999999999999
2011,20,1.32,1.4,Kansas,1.3599999999999999
2011,21,1.4,1.5,Kentucky,1.45
2011,22,1.32,1.4,Louisiana,1.3599999999999999
2011,23,1.84,2.06,Maine,1.9500000000000002
2011,25,1.6,1.72,Massachusetts,1.6600000000000001
2011,26,1.6,1.72,Michigan,1.6600000000000001
2011,27,1.6,1.72,Minnesota,1.6600000000000001
2011,28,1.5,1.6,Mississippi,1.55
2011,29,1.5,1.6,Missouri,1.55
2011,30,1.84,2.06,Montana,1.9500000000000002
2011,31,1.32,1.4,Nebraska,1.3599999999999999
2011,33,1.84,2.06,New Hampshire,1.9500000000000002
2011,34,1.84,2.06,New Jersey,1.9500000000000002
2011,35,1.84,2.06,New Mexico,1.9500000000000002
2011,36,1.24,1.32,New York,1.28
2011,37,1.84,2.06,North Carolina,1.9500000000000002
2011,38,0.4,1.11,North Dakota,0.7550000000000001
2011,39,1.5,1.6,Ohio,1.55
2011,40,1.32,1.4,Oklahoma,1.3599999999999999
2011,42,1.4,1.5,Pennsylvania,1.45
2011,44,1.84,2.06,Rhode Island,1.9500000000000002
2011,46,1.5,1.6,South Dakota,1.55
2011,47,1.6,1.72,Tennessee,1.6600000000000001
2011,48,1.24,1.32,Texas,1.28
2011,50,1.6,1.72,Vermont,1.6600000000000001
2011,54,1.24,1.32,West Virginia,1.28
2011,55,1.4,1.5,Wisconsin,1.45
2011,56,1.4,1.5,Wyoming,1.45
2011,01,1.5,1.6,Alabama,1.55
2011,02,1.6,1.72,Alaska,1.6600000000000001
2011,05,1.32,1.4,Arkansas,1.3599999999999999
2011,09,1.6,1.72,Connecticut,1.6600000000000001
2011,10,1.6,1.72,Delaware,1.6600000000000001
2011,11,0.4,1.11,None,0.7550000000000001
2011,13,1.72,1.84,Georgia,1.78
2011,17,1.5,1.6,Illinois,1.55
2011,18,1.4,1.5,Indiana,1.45
2011,19,1.32,1.4,Iowa,1.3599999999999999
2011,20,1.24,1.32,Kansas,1.28
2011,21,1.32,1.4,Kentucky,1.3599999999999999
2011,22,1.24,1.32,Louisiana,1.28
2011,23,1.84,2.06,Maine,1.9500000000000002
2011,25,1.4,1.5,Massachusetts,1.45
2011,26,1.5,1.6,Michigan,1.55
2011,27,1.6,1.72,Minnesota,1.6600000000000001
2011,28,1.5,1.6,Mississippi,1.55
2011,29,1.4,1.5,Missouri,1.45
2011,30,1.84,2.06,Montana,1.9500000000000002
2011,31,1.24,1.32,Nebraska,1.28
2011,33,1.84,2.06,New Hampshire,1.9500000000000002
2011,34,1.84,2.06,New Jersey,1.9500000000000002
2011,35,1.72,1.84,New Mexico,1.78
2011,36,1.11,1.24,New York,1.175
2011,37,1.84,2.06,North Carolina,1.9500000000000002
2011,38,0.4,1.11,North Dakota,0.7550000000000001
2011,39,1.4,1.5,Ohio,1.45
2011,40,1.24,1.32,Oklahoma,1.28
2011,42,1.32,1.4,Pennsylvania,1.3599999999999999
2011,44,1.84,2.06,Rhode Island,1.9500000000000002
2011,45,1.84,2.06,South Carolina,1.9500000000000002
2011,46,1.5,1.6,South Dakota,1.55
2011,47,1.5,1.6,Tennessee,1.55
2011,48,1.11,1.24,Texas,1.175
2011,49,1.84,2.06,Utah,1.9500000000000002
2011,50,1.6,1.72,Vermont,1.6600000000000001
2011,54,1.11,1.24,West Virginia,1.175
2011,55,1.32,1.4,Wisconsin,1.3599999999999999
2011,56,1.32,1.4,Wyoming,1.3599999999999999
2011,01,1.5,1.6,Alabama,1.55
2011,02,1.6,1.72,Alaska,1.6600000000000001
2011,05,1.32,1.4,Arkansas,1.3599999999999999
2011,08,1.84,2.06,Colorado,1.9500000000000002
2011,09,1.6,1.72,Connecticut,1.6600000000000001
2011,10,1.6,1.72,Delaware,1.6600000000000001
2011,11,0.4,1.11,None,0.7550000000000001
2011,13,1.72,1.84,Georgia,1.78
2011,17,1.5,1.6,Illinois,1.55
2011,18,1.4,1.5,Indiana,1.45
2011,19,1.24,1.32,Iowa,1.28
2011,20,1.24,1.32,Kansas,1.28
2011,21,1.32,1.4,Kentucky,1.3599999999999999
2011,22,1.24,1.32,Louisiana,1.28
2011,23,1.72,1.84,Maine,1.78
2011,25,1.4,1.5,Massachusetts,1.45
2011,26,1.5,1.6,Michigan,1.55
2011,27,1.5,1.6,Minnesota,1.55
2011,28,1.4,1.5,Mississippi,1.45
2011,29,1.4,1.5,Missouri,1.45
2011,30,1.72,1.84,Montana,1.78
2011,31,1.24,1.32,Nebraska,1.28
2011,33,1.84,2.06,New Hampshire,1.9500000000000002
2011,34,1.84,2.06,New Jersey,1.9500000000000002
2011,35,1.72,1.84,New Mexico,1.78
2011,36,1.24,1.32,New York,1.28
2011,37,1.72,1.84,North Carolina,1.78
2011,38,0.4,1.11,North Dakota,0.7550000000000001
2011,39,1.32,1.4,Ohio,1.3599999999999999
2011,40,1.24,1.32,Oklahoma,1.28
2011,42,1.32,1.4,Pennsylvania,1.3599999999999999
2011,44,1.72,1.84,Rhode Island,1.78
2011,45,1.84,2.06,South Carolina,1.9500000000000002
2011,46,1.4,1.5,South Dakota,1.45
2011,47,1.4,1.5,Tennessee,1.45
2011,48,1.11,1.24,Texas,1.175
2011,49,1.84,2.06,Utah,1.9500000000000002
2011,50,1.6,1.72,Vermont,1.6600000000000001
2011,54,1.11,1.24,West Virginia,1.175
2011,55,1.32,1.4,Wisconsin,1.3599999999999999
2011,56,1.32,1.4,Wyoming,1.3599999999999999
2011,01,1.6,1.72,Alabama,1.6600000000000001
2011,02,1.4,1.5,Alaska,1.45
2011,05,1.32,1.4,Arkansas,1.3599999999999999
2011,09,1.72,1.84,Connecticut,1.78
2011,10,1.72,1.84,Delaware,1.78
2011,11,0.4,1.11,None,0.7550000000000001
2011,13,1.84,2.06,Georgia,1.9500000000000002
2011,17,1.5,1.6,Illinois,1.55
2011,18,1.4,1.5,Indiana,1.45
2011,19,1.32,1.4,Iowa,1.3599999999999999
